customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month,approval_date_month,disbursement_date_month,due_date_month,application_date_day,approval_date_day,disbursement_date_day,due_date_day
1834,168,Personal Loan,23207,0.069229028,29,Self-employed,High,314,Female,Married,Master,1,2018,2018,2018,2018,6,7,7,10,18,3,12,12
471,646,Personal Loan,81650,0.071182155,59,Full-time,Medium,572,Female,Divorced,Master,0,2022,2022,2023,2023,12,12,1,6,23,29,7,4
1856,1979,Home Loan,82554,0.083459163,40,Full-time,Low,344,Female,Single,High School,0,2021,2021,2021,2021,2,2,2,6,6,7,12,21
2485,1134,Home Loan,22386,0.062998685,54,Part-time,Medium,711,Female,Divorced,Bachelor,0,2020,2020,2020,2021,7,7,7,1,13,28,29,3
779,76,Personal Loan,84276,0.085248856,27,Full-time,Low,486,Male,Divorced,PhD,0,2020,2020,2020,2020,6,7,7,11,14,5,5,6
929,1634,Home Loan,60518,0.066569684,57,Self-employed,Medium,469,Female,Married,PhD,0,2021,2021,2021,2022,9,9,10,4,23,28,7,2
1555,2906,Car Loan,53781,0.095942805,46,Full-time,Low,700,Female,Divorced,PhD,0,2018,2018,2018,2018,2,2,3,8,5,20,5,28
1259,3059,Personal Loan,53780,0.115067416,45,Full-time,Low,545,Male,Single,Master,0,2019,2020,2020,2020,12,1,1,4,25,18,26,29
2972,1903,Education Loan,62440,0.067088648,14,Part-time,Low,342,Male,Divorced,Master,0,2021,2021,2021,2022,9,10,10,2,25,7,7,6
1716,2030,Car Loan,45199,0.088013118,15,Self-employed,High,478,Female,Married,Bachelor,0,2021,2021,2021,2021,2,3,3,5,28,9,18,22
2630,562,Education Loan,62035,0.069098871,16,Self-employed,Low,756,Male,Married,High School,0,2018,2018,2018,2018,2,3,3,6,28,26,30,11
1733,1778,Home Loan,9210,0.095614313,21,Self-employed,Medium,834,Female,Divorced,Master,0,2022,2022,2022,2022,2,3,3,8,23,14,22,25
378,1433,Education Loan,45363,0.061021124,40,Full-time,Low,543,Male,Married,High School,0,2022,2022,2022,2022,8,9,9,10,25,2,14,20
2190,2623,Car Loan,79279,0.087208801,43,Self-employed,Low,316,Male,Divorced,PhD,0,2022,2022,2022,2023,12,12,12,2,3,4,12,17
530,1782,Home Loan,61348,0.066905165,42,Full-time,Medium,411,Female,Married,PhD,0,2022,2022,2022,2023,8,9,9,1,22,11,16,28
2612,1111,Car Loan,56284,0.076895231,13,Part-time,Low,846,Male,Divorced,High School,0,2022,2022,2022,2023,10,11,11,1,29,13,27,17
1180,2980,Home Loan,73124,0.064534621,23,Self-employed,Medium,329,Male,Divorced,Bachelor,0,2021,2021,2021,2021,3,3,4,6,29,31,2,24
369,1412,Personal Loan,69847,0.092335257,38,Part-time,Low,491,Female,Single,PhD,0,2020,2020,2020,2020,3,4,4,5,20,10,11,16
1845,1918,Education Loan,23432,0.067445295,16,Full-time,Medium,736,Female,Single,Bachelor,0,2018,2018,2018,2019,11,11,11,4,25,26,28,14
1010,1519,Education Loan,65089,0.088279464,48,Self-employed,Medium,478,Male,Divorced,PhD,0,2019,2019,2019,2019,7,8,8,10,12,9,9,6
50,1370,Personal Loan,56398,0.07483853,38,Full-time,Low,773,Male,Single,Master,0,2021,2021,2021,2022,10,11,11,1,23,1,3,14
751,109,Personal Loan,4321,0.078282914,34,Self-employed,Low,433,Female,Single,PhD,0,2020,2020,2020,2021,9,10,10,2,13,7,8,23
1825,1978,Education Loan,82348,0.082216339,44,Full-time,Low,611,Male,Married,Bachelor,0,2018,2018,2019,2019,12,12,1,4,10,29,5,6
2712,17,Personal Loan,38383,0.06857263,15,Full-time,Low,324,Female,Single,Master,0,2021,2021,2021,2021,8,9,10,11,28,19,3,14
1955,416,Home Loan,79682,0.083155507,32,Full-time,Low,670,Male,Married,PhD,1,2019,2019,2019,2020,9,10,10,3,27,1,10,2
441,2145,Education Loan,80190,0.102955018,35,Part-time,Low,824,Male,Single,Master,1,2021,2021,2021,2021,5,5,6,8,22,29,4,19
2457,496,Car Loan,53893,0.068328578,55,Self-employed,High,618,Female,Single,Master,0,2021,2021,2021,2021,3,4,4,5,27,7,7,21
2362,105,Personal Loan,36820,0.097577152,42,Full-time,Low,529,Female,Divorced,PhD,1,2018,2018,2018,2018,6,6,6,7,13,16,16,20
51,666,Home Loan,67262,0.102471465,55,Self-employed,High,401,Male,Single,High School,0,2018,2018,2018,2019,10,10,10,2,9,22,26,1
796,549,Education Loan,4760,0.067757675,59,Full-time,High,749,Male,Divorced,High School,0,2020,2020,2021,2021,12,12,1,2,9,31,3,3
1355,1107,Education Loan,23190,0.058174181,35,Self-employed,High,677,Male,Divorced,Bachelor,1,2018,2018,2018,2018,5,6,6,11,10,5,19,9
3007,866,Home Loan,68411,0.084529414,21,Full-time,Low,502,Male,Divorced,Bachelor,0,2021,2021,2021,2022,10,10,11,1,17,31,7,13
2753,402,Personal Loan,24377,0.071788887,13,Full-time,Medium,566,Female,Divorced,PhD,0,2020,2020,2020,2020,5,6,6,10,25,14,21,22
861,995,Education Loan,47737,0.108029048,42,Part-time,Medium,761,Male,Single,Master,1,2018,2018,2018,2018,9,9,10,12,20,22,6,13
1194,1827,Personal Loan,70569,0.080522113,36,Self-employed,Medium,664,Male,Divorced,Master,1,2021,2021,2021,2021,3,4,4,6,24,16,18,6
2384,897,Home Loan,39211,0.067967009,15,Part-time,Low,403,Female,Single,High School,0,2021,2021,2021,2022,9,10,10,4,21,12,16,11
2721,1165,Car Loan,83909,0.062792607,22,Full-time,Medium,410,Female,Single,High School,0,2021,2021,2021,2021,8,9,9,11,21,4,10,7
968,457,Home Loan,4744,0.096348574,28,Part-time,Medium,727,Female,Married,Master,0,2018,2018,2018,2018,2,2,2,4,15,18,25,12
2446,2852,Personal Loan,25995,0.07143224,55,Part-time,Low,768,Male,Married,Master,1,2021,2021,2021,2021,6,7,7,12,25,9,11,3
2787,2109,Education Loan,17977,0.080657432,13,Part-time,Low,549,Female,Married,Bachelor,0,2020,2020,2020,2020,1,1,2,4,3,27,3,23
2222,152,Personal Loan,98938,0.094337041,17,Part-time,High,781,Female,Divorced,Master,0,2021,2021,2021,2021,5,5,6,11,21,29,7,19
762,1678,Personal Loan,35542,0.072736125,20,Self-employed,Low,630,Male,Single,Master,0,2021,2021,2021,2022,12,12,12,6,4,21,29,25
1344,2916,Car Loan,11651,0.079311068,16,Part-time,Medium,500,Female,Single,PhD,0,2022,2022,2022,2022,3,4,4,8,13,7,9,31
556,2741,Education Loan,79931,0.079751474,31,Full-time,Low,753,Female,Divorced,Master,0,2018,2018,2018,2018,1,1,1,5,2,14,25,25
634,2922,Car Loan,96344,0.090249868,40,Full-time,Low,803,Male,Married,High School,0,2019,2019,2019,2020,12,12,12,2,19,27,28,1
2858,253,Car Loan,17715,0.088861165,32,Part-time,Medium,845,Female,Married,High School,0,2020,2020,2020,2020,1,1,1,7,12,15,28,11
1837,899,Home Loan,45409,0.076698294,20,Part-time,Medium,410,Male,Single,Bachelor,0,2022,2022,2022,2023,9,10,10,2,24,18,19,24
901,629,Home Loan,25306,0.080954736,39,Part-time,Low,843,Female,Single,Bachelor,0,2021,2021,2021,2021,9,9,9,12,5,17,21,28
219,2615,Education Loan,20086,0.074423315,19,Full-time,Low,508,Female,Single,PhD,0,2020,2020,2020,2020,5,5,6,8,17,26,6,7
1506,1995,Car Loan,15376,0.057835814,42,Part-time,Low,332,Female,Married,Bachelor,0,2018,2018,2018,2018,9,9,9,12,10,17,26,19
755,2764,Car Loan,62350,0.083864013,31,Self-employed,Medium,406,Male,Single,Master,0,2022,2022,2022,2022,2,2,2,5,4,17,28,1
925,2218,Personal Loan,72425,0.108382876,38,Part-time,High,564,Female,Married,Master,0,2020,2020,2020,2020,4,4,4,5,7,22,22,23
2687,740,Personal Loan,37636,0.066744213,19,Self-employed,Low,525,Female,Married,PhD,1,2018,2018,2018,2018,3,4,4,10,30,24,29,13
3021,858,Home Loan,87120,0.068404554,32,Part-time,Low,786,Female,Married,High School,0,2020,2020,2020,2021,11,12,12,3,4,3,9,14
2626,2775,Car Loan,52649,0.066939083,39,Full-time,Low,478,Female,Divorced,Master,0,2021,2021,2021,2021,4,4,5,6,3,21,2,15
815,1159,Education Loan,35610,0.090868877,34,Full-time,High,521,Male,Divorced,Master,1,2022,2023,2023,2023,12,1,1,6,3,1,13,7
3083,1190,Car Loan,11058,0.086727282,17,Part-time,Low,669,Female,Single,PhD,1,2021,2022,2022,2022,12,1,1,4,21,15,19,19
227,2319,Home Loan,75637,0.077621935,14,Self-employed,High,466,Female,Married,High School,0,2022,2022,2022,2022,4,5,5,10,30,6,16,13
818,1221,Education Loan,79033,0.066229714,16,Full-time,Low,599,Female,Single,Bachelor,0,2022,2022,2022,2022,2,2,2,7,7,18,25,26
2275,2528,Car Loan,71194,0.081385652,20,Full-time,Medium,680,Female,Married,Master,0,2019,2019,2019,2020,11,12,12,1,23,5,10,31
1937,2874,Personal Loan,77917,0.056530668,18,Full-time,High,334,Male,Single,High School,1,2020,2020,2020,2020,8,9,9,11,29,12,12,5
298,2234,Car Loan,65200,0.082151399,15,Part-time,Medium,706,Male,Single,PhD,0,2019,2019,2019,2020,9,9,10,2,10,24,2,7
2038,1090,Home Loan,47619,0.093072866,50,Part-time,Low,801,Male,Divorced,PhD,0,2021,2021,2022,2022,12,12,1,5,13,30,10,13
735,1081,Home Loan,18154,0.061232013,16,Part-time,Medium,613,Female,Divorced,High School,0,2021,2021,2021,2022,12,12,12,4,4,5,9,29
171,1130,Car Loan,20539,0.057012226,22,Self-employed,High,400,Male,Divorced,PhD,0,2022,2022,2022,2022,8,8,9,12,11,24,5,26
1325,1223,Home Loan,61058,0.103691568,26,Part-time,Low,514,Male,Divorced,Bachelor,0,2020,2020,2020,2021,9,9,10,3,11,30,4,11
313,2514,Personal Loan,63068,0.070823605,45,Self-employed,Medium,361,Male,Married,High School,0,2022,2022,2022,2023,9,10,10,3,22,17,31,18
2953,342,Personal Loan,78313,0.097039218,24,Part-time,High,668,Female,Single,Bachelor,1,2019,2019,2019,2019,4,4,4,9,14,20,20,4
1952,1510,Personal Loan,31373,0.077690035,59,Self-employed,High,667,Female,Single,PhD,0,2019,2019,2019,2019,10,10,10,12,3,22,26,14
874,1113,Car Loan,34154,0.077570678,18,Self-employed,High,393,Male,Married,Bachelor,0,2019,2019,2019,2019,3,3,3,5,13,14,16,13
1649,742,Home Loan,7031,0.08657619,51,Part-time,Medium,768,Female,Married,Bachelor,0,2018,2018,2018,2019,7,8,8,2,24,20,29,10
421,2477,Personal Loan,94533,0.066740017,17,Self-employed,High,325,Female,Single,Bachelor,0,2020,2020,2020,2021,11,11,12,3,19,20,2,3
1006,926,Education Loan,72975,0.081987457,50,Full-time,Low,734,Female,Divorced,Bachelor,0,2020,2020,2020,2021,8,8,8,2,13,17,19,6
2399,1374,Home Loan,23785,0.074277659,41,Full-time,Low,420,Male,Divorced,High School,0,2019,2019,2019,2019,6,6,6,11,6,8,18,25
2862,2844,Home Loan,79928,0.060192598,33,Part-time,High,349,Female,Divorced,PhD,0,2022,2022,2022,2022,7,7,7,8,3,5,14,15
2860,2132,Education Loan,29669,0.085062231,36,Full-time,High,335,Female,Married,PhD,0,2022,2022,2022,2022,8,8,8,11,13,13,20,12
1434,785,Home Loan,95475,0.076050383,39,Part-time,Low,709,Male,Single,Master,0,2018,2018,2018,2019,10,10,11,5,12,30,7,4
2439,2557,Personal Loan,3282,0.077644628,31,Self-employed,Low,588,Female,Married,Bachelor,1,2020,2020,2020,2020,4,5,5,7,16,5,17,29
1730,1915,Home Loan,35624,0.061847586,50,Full-time,High,678,Female,Single,Bachelor,0,2021,2021,2021,2022,11,11,12,4,16,27,2,23
3110,2955,Personal Loan,49438,0.103871006,14,Self-employed,Low,399,Male,Divorced,Master,0,2019,2019,2019,2019,3,4,4,8,13,3,5,4
2241,59,Personal Loan,90900,0.093150713,16,Part-time,High,623,Male,Divorced,Master,0,2021,2021,2021,2021,3,4,4,5,8,3,10,14
2115,2875,Personal Loan,68534,0.094462338,12,Part-time,Medium,628,Female,Divorced,Bachelor,0,2019,2019,2019,2020,10,11,11,1,28,2,4,11
2863,2886,Car Loan,32705,0.075418329,26,Self-employed,High,520,Female,Single,PhD,0,2019,2019,2019,2020,10,11,11,1,21,17,23,1
491,823,Home Loan,39244,0.054062257,37,Part-time,High,409,Female,Divorced,Master,1,2020,2020,2020,2020,7,7,7,10,3,23,24,24
410,2826,Education Loan,75964,0.109293761,14,Full-time,Medium,448,Male,Single,Bachelor,0,2021,2021,2022,2022,12,12,1,2,8,27,1,8
2240,452,Car Loan,38437,0.079083537,51,Part-time,High,705,Male,Married,PhD,1,2022,2022,2022,2022,4,4,5,8,21,26,3,24
216,1579,Car Loan,78872,0.068768003,52,Full-time,High,709,Female,Divorced,High School,0,2022,2022,2022,2023,9,9,9,2,16,28,30,17
1896,1746,Car Loan,75878,0.086252024,58,Part-time,Medium,428,Female,Married,Master,0,2020,2020,2020,2020,2,3,3,5,16,15,27,24
6,2535,Car Loan,73982,0.097506812,53,Full-time,Low,783,Female,Married,Master,1,2019,2019,2019,2020,10,10,11,4,9,29,6,22
2536,368,Personal Loan,51583,0.079654242,45,Part-time,Low,407,Female,Single,PhD,0,2019,2019,2019,2019,6,6,7,11,14,23,3,8
1369,599,Personal Loan,39392,0.099178628,16,Part-time,Low,688,Male,Married,High School,0,2018,2018,2018,2018,5,5,5,7,17,17,25,8
631,1839,Education Loan,8461,0.096244999,42,Self-employed,Low,724,Female,Single,PhD,0,2019,2019,2019,2019,1,2,2,4,25,9,11,16
435,1274,Home Loan,11516,0.063854282,24,Self-employed,Low,746,Male,Single,Master,0,2018,2018,2018,2018,7,7,8,10,17,30,1,30
1440,375,Education Loan,80285,0.069893148,54,Full-time,Medium,367,Male,Married,High School,0,2019,2019,2019,2019,7,8,8,9,11,7,11,29
292,1143,Home Loan,18514,0.094363057,12,Self-employed,Medium,365,Male,Single,Bachelor,1,2019,2019,2019,2019,2,2,3,6,10,27,7,2
1839,227,Personal Loan,37268,0.039310812,33,Self-employed,High,803,Female,Single,Master,0,2022,2022,2022,2022,6,6,6,11,3,16,29,5
2522,1044,Home Loan,91486,0.077758165,26,Full-time,Low,803,Male,Single,PhD,0,2019,2019,2019,2019,4,4,5,10,2,26,7,31
182,1975,Home Loan,37788,0.058537532,37,Self-employed,Medium,620,Male,Married,PhD,1,2022,2022,2022,2022,1,1,2,6,17,26,7,2
2940,70,Car Loan,76749,0.072851693,29,Full-time,Medium,746,Female,Single,PhD,0,2021,2021,2021,2021,1,2,2,5,15,3,3,31
659,2357,Education Loan,62049,0.075517699,59,Full-time,Low,509,Female,Divorced,PhD,0,2021,2021,2021,2021,5,6,6,11,17,7,7,25
1502,2807,Car Loan,63493,0.074626334,20,Full-time,Medium,669,Male,Married,PhD,0,2018,2018,2018,2019,8,8,8,2,12,16,16,2
2718,534,Car Loan,37027,0.071716081,12,Full-time,High,757,Female,Married,Master,1,2021,2021,2021,2021,6,7,7,8,30,1,15,14
977,1366,Car Loan,94547,0.063542845,54,Part-time,High,462,Male,Single,High School,0,2021,2021,2021,2021,3,4,4,9,29,14,17,7
1962,1947,Car Loan,43849,0.114378669,20,Part-time,Low,631,Female,Married,PhD,1,2021,2021,2021,2021,6,6,6,10,6,6,18,16
1845,1652,Personal Loan,18858,0.10801193,34,Full-time,Low,649,Male,Divorced,PhD,0,2021,2021,2021,2021,5,5,5,6,3,3,9,20
295,859,Education Loan,85162,0.062569013,54,Self-employed,Low,767,Male,Married,Bachelor,0,2021,2021,2021,2022,11,11,11,5,1,6,17,1
2111,2494,Car Loan,80003,0.103731751,56,Full-time,High,725,Female,Married,Bachelor,1,2018,2018,2018,2018,5,6,6,8,24,18,28,14
2312,231,Education Loan,53395,0.074008018,13,Full-time,Medium,626,Female,Married,High School,0,2018,2018,2018,2018,5,5,5,8,10,16,17,6
2385,432,Car Loan,40758,0.081937812,25,Self-employed,High,405,Female,Single,Master,0,2022,2022,2022,2022,1,1,1,5,14,20,31,10
2851,1780,Personal Loan,55312,0.079050891,49,Full-time,Low,554,Male,Divorced,Master,1,2020,2020,2020,2021,11,12,12,3,30,24,26,23
2510,1789,Car Loan,69670,0.07010377,51,Part-time,Medium,657,Male,Divorced,High School,1,2022,2022,2022,2022,9,9,9,11,11,26,29,24
2080,1078,Home Loan,83279,0.094757785,29,Full-time,High,743,Female,Divorced,High School,0,2020,2020,2020,2021,11,11,11,5,3,21,21,15
50,801,Personal Loan,16434,0.081888298,27,Part-time,Low,412,Male,Married,High School,0,2020,2020,2020,2020,8,9,9,12,31,29,30,25
2857,3086,Education Loan,65047,0.072851729,40,Self-employed,Low,329,Female,Divorced,PhD,0,2020,2020,2020,2021,9,9,9,2,16,24,25,25
1619,176,Home Loan,48775,0.060431158,55,Self-employed,Medium,823,Male,Single,Master,0,2021,2021,2022,2022,12,12,1,6,27,27,9,1
2859,570,Home Loan,76769,0.066596075,22,Self-employed,High,345,Male,Married,High School,0,2022,2022,2022,2023,11,11,11,1,3,20,30,7
2867,1177,Personal Loan,67677,0.055379298,17,Part-time,Medium,470,Female,Single,Bachelor,0,2021,2022,2022,2022,12,1,1,5,27,2,16,4
1921,310,Education Loan,84555,0.080183353,14,Full-time,Medium,429,Female,Married,PhD,1,2019,2019,2019,2019,6,7,8,10,23,20,3,30
75,2992,Personal Loan,86920,0.062050016,25,Self-employed,High,652,Male,Single,PhD,0,2019,2019,2019,2019,2,3,3,5,27,16,21,11
1131,345,Car Loan,46734,0.076016592,13,Self-employed,High,502,Male,Married,PhD,0,2021,2021,2021,2022,9,9,9,1,14,23,26,17
584,1830,Personal Loan,89503,0.100551528,43,Self-employed,High,525,Male,Single,PhD,1,2020,2020,2020,2020,7,8,8,10,20,15,26,1
2829,2766,Personal Loan,41603,0.097989494,42,Full-time,Medium,379,Male,Divorced,High School,0,2022,2022,2022,2022,3,4,4,9,26,14,20,13
323,283,Car Loan,77708,0.079515847,22,Full-time,Medium,609,Female,Married,PhD,0,2020,2020,2020,2020,6,6,6,12,18,19,30,21
2421,414,Car Loan,82926,0.078693729,33,Part-time,High,334,Female,Married,Bachelor,0,2018,2018,2018,2018,3,4,4,9,26,5,15,22
1682,817,Education Loan,69803,0.108198118,14,Part-time,High,460,Female,Single,Bachelor,0,2020,2020,2020,2020,5,6,6,11,18,4,15,26
2613,810,Personal Loan,40332,0.087811342,42,Full-time,Medium,734,Male,Single,High School,0,2018,2018,2018,2018,1,1,1,3,2,12,19,26
2338,2835,Car Loan,92703,0.075082903,44,Full-time,High,837,Male,Single,PhD,0,2018,2018,2018,2018,7,8,8,11,26,8,9,14
2925,2283,Education Loan,22312,0.058609728,35,Self-employed,Low,524,Male,Married,Bachelor,0,2019,2019,2019,2019,2,2,3,7,16,28,1,14
964,512,Education Loan,94376,0.085908098,12,Self-employed,High,745,Male,Single,Master,0,2019,2019,2019,2019,8,8,8,10,24,24,28,14
405,507,Car Loan,85526,0.092439857,55,Part-time,Low,616,Female,Divorced,PhD,0,2018,2018,2018,2018,5,5,5,7,1,25,28,19
2740,2141,Car Loan,45179,0.070525227,26,Self-employed,Low,713,Female,Single,High School,1,2022,2022,2022,2022,1,1,2,6,20,29,9,13
3035,2959,Education Loan,72442,0.084368041,48,Full-time,Medium,394,Female,Single,Master,0,2022,2022,2022,2022,4,4,5,10,15,29,12,23
541,1259,Home Loan,41379,0.074546401,38,Full-time,Medium,524,Male,Single,PhD,1,2018,2018,2018,2018,1,1,2,5,9,27,5,21
1263,1800,Car Loan,18297,0.077239514,49,Part-time,Medium,365,Female,Divorced,Master,1,2022,2022,2022,2023,7,8,8,2,23,20,21,6
1263,1935,Home Loan,3011,0.042682669,59,Full-time,High,696,Female,Single,PhD,1,2018,2018,2018,2019,11,11,12,1,8,24,2,15
1933,678,Education Loan,45014,0.076673279,38,Part-time,Medium,509,Female,Single,PhD,0,2020,2020,2020,2020,4,4,4,9,3,12,20,26
52,818,Personal Loan,12738,0.09454054,55,Self-employed,High,773,Female,Married,Bachelor,1,2021,2021,2021,2021,5,6,6,11,12,2,14,12
2159,1676,Home Loan,95333,0.070528962,23,Part-time,Medium,789,Male,Married,Master,0,2020,2020,2020,2020,4,4,4,7,8,15,24,18
2967,2299,Home Loan,48498,0.080787896,14,Full-time,Low,479,Male,Single,Master,1,2019,2019,2019,2019,5,6,6,10,15,6,18,22
2435,1287,Home Loan,12120,0.068660739,41,Self-employed,Medium,823,Female,Married,High School,0,2020,2020,2020,2020,6,7,7,8,27,3,14,26
45,2226,Home Loan,9767,0.085406625,43,Full-time,Low,758,Female,Single,High School,0,2019,2019,2019,2020,10,10,11,4,12,29,1,10
18,199,Home Loan,23852,0.076752152,34,Full-time,High,367,Female,Single,Master,0,2018,2018,2018,2018,5,6,6,11,25,20,21,1
2493,497,Home Loan,80239,0.065911377,13,Self-employed,Medium,628,Female,Divorced,Bachelor,0,2019,2019,2019,2019,2,2,2,7,5,8,10,19
2903,1004,Personal Loan,1929,0.099988272,18,Full-time,Medium,501,Female,Single,Bachelor,0,2020,2020,2020,2020,7,7,7,8,15,20,27,29
1472,525,Personal Loan,78487,0.09393398,45,Full-time,Low,774,Male,Married,PhD,0,2019,2019,2019,2020,11,11,11,5,17,18,30,14
2737,828,Personal Loan,92575,0.070926399,43,Self-employed,Medium,817,Female,Married,High School,0,2022,2022,2022,2022,5,5,5,11,4,16,26,18
2975,38,Home Loan,96040,0.087466825,50,Full-time,High,314,Female,Married,High School,0,2020,2020,2020,2020,1,2,2,7,25,14,21,27
1811,775,Education Loan,18438,0.08806118,43,Part-time,Low,341,Female,Married,High School,0,2022,2022,2022,2022,6,6,7,11,14,25,6,4
1377,896,Car Loan,49515,0.089634519,54,Full-time,High,842,Male,Single,PhD,0,2019,2019,2019,2019,4,5,5,8,28,2,15,29
1746,330,Home Loan,6744,0.054586162,54,Full-time,High,588,Male,Divorced,Bachelor,0,2018,2018,2018,2018,4,4,5,8,10,28,4,19
2575,1301,Personal Loan,84820,0.095099098,25,Self-employed,Low,832,Male,Divorced,High School,0,2021,2021,2021,2021,5,5,5,10,11,12,24,14
1348,94,Education Loan,43417,0.071454516,14,Part-time,High,543,Male,Single,PhD,0,2021,2021,2021,2021,5,5,5,9,16,26,29,9
183,2921,Education Loan,8069,0.074632581,57,Full-time,Medium,473,Male,Married,Master,0,2019,2019,2019,2020,8,9,9,2,28,19,19,20
799,1352,Home Loan,43359,0.119568226,43,Self-employed,High,833,Female,Divorced,Bachelor,0,2020,2020,2020,2020,1,1,2,5,19,26,4,19
2494,2325,Personal Loan,20799,0.084528101,54,Full-time,Medium,808,Female,Divorced,Master,0,2020,2020,2020,2020,2,2,3,6,25,28,7,28
2565,1592,Car Loan,99746,0.074205163,47,Full-time,Low,543,Male,Single,High School,0,2018,2018,2018,2019,9,9,10,1,24,27,11,24
1851,1437,Car Loan,94762,0.046920584,28,Full-time,Medium,359,Male,Married,PhD,1,2022,2022,2022,2023,10,10,10,4,3,13,19,6
1875,864,Personal Loan,71188,0.100846462,59,Part-time,High,403,Male,Divorced,Bachelor,0,2019,2019,2019,2019,5,6,6,9,21,3,15,19
1468,1063,Personal Loan,90859,0.059821855,14,Self-employed,Medium,602,Female,Single,High School,0,2018,2018,2018,2018,9,9,9,12,7,15,15,24
19,730,Education Loan,8597,0.064948416,21,Part-time,High,376,Male,Divorced,Bachelor,0,2019,2019,2019,2019,3,4,4,7,15,3,16,31
551,1532,Home Loan,48093,0.075029716,58,Full-time,Medium,317,Male,Divorced,PhD,1,2022,2022,2022,2022,6,7,7,11,20,15,29,10
392,378,Home Loan,38226,0.101246177,51,Part-time,Low,833,Male,Married,PhD,0,2022,2022,2022,2023,10,11,11,4,28,10,14,8
2007,2220,Home Loan,73127,0.0915986,29,Full-time,Low,483,Female,Married,High School,0,2019,2019,2019,2019,1,2,2,6,22,18,20,13
1296,1444,Car Loan,92369,0.077632437,14,Part-time,Medium,849,Male,Divorced,Bachelor,1,2022,2022,2022,2022,1,1,1,4,25,27,28,16
2214,2518,Car Loan,78362,0.084624381,50,Self-employed,Low,580,Female,Married,PhD,0,2019,2019,2019,2019,5,6,6,9,11,6,8,8
1487,927,Car Loan,27417,0.070994215,21,Part-time,Medium,587,Female,Divorced,Bachelor,1,2019,2019,2019,2019,9,9,9,11,8,20,25,20
1128,1974,Home Loan,19693,0.082094805,20,Self-employed,High,824,Female,Divorced,Bachelor,0,2020,2020,2020,2021,9,9,10,2,11,24,5,16
2422,2957,Personal Loan,80674,0.081100051,57,Full-time,Medium,773,Female,Divorced,Master,0,2019,2019,2019,2020,10,11,11,2,18,3,9,4
2589,270,Personal Loan,54161,0.094531548,57,Self-employed,High,566,Female,Single,High School,0,2018,2018,2018,2018,5,5,5,10,17,19,28,26
1384,1682,Home Loan,3169,0.094507672,22,Full-time,Medium,656,Male,Married,High School,0,2019,2019,2019,2020,8,8,8,1,3,17,25,23
2431,2338,Home Loan,85092,0.087409661,44,Part-time,High,300,Female,Married,Bachelor,0,2018,2018,2018,2018,6,7,7,8,22,12,24,31
2227,1462,Personal Loan,23052,0.074564787,47,Part-time,Low,326,Female,Divorced,Master,0,2018,2018,2018,2018,1,1,2,7,2,30,8,16
2006,1837,Personal Loan,72849,0.091127334,37,Self-employed,Medium,847,Female,Married,Bachelor,0,2021,2021,2021,2021,2,2,2,6,16,17,28,13
2819,944,Car Loan,74851,0.078620473,38,Part-time,Low,459,Male,Divorced,High School,0,2020,2020,2020,2020,5,5,6,10,6,26,9,8
1181,2004,Education Loan,9036,0.063771284,49,Part-time,Low,698,Female,Married,High School,0,2019,2019,2019,2019,5,6,6,8,13,6,16,3
2777,2998,Education Loan,32778,0.073950683,33,Full-time,High,842,Female,Married,Bachelor,1,2021,2021,2021,2021,2,2,3,8,17,26,4,2
1988,495,Home Loan,28734,0.081267905,37,Part-time,Low,426,Female,Divorced,Bachelor,1,2020,2020,2020,2020,2,3,4,9,29,26,6,24
1854,881,Education Loan,24173,0.093653237,33,Full-time,High,509,Male,Married,Bachelor,0,2021,2021,2021,2022,11,11,11,5,1,22,22,12
2577,3109,Education Loan,31403,0.077247077,16,Self-employed,Low,449,Female,Divorced,High School,0,2020,2020,2020,2021,8,9,9,1,22,5,17,4
1943,1616,Education Loan,67321,0.061862019,46,Part-time,Low,330,Female,Single,Bachelor,0,2018,2018,2018,2018,5,6,6,10,29,16,22,17
2465,2209,Car Loan,72675,0.080851125,13,Self-employed,Medium,601,Female,Divorced,Bachelor,0,2020,2020,2020,2020,4,5,5,6,21,11,23,27
2952,1462,Car Loan,7344,0.081701841,46,Part-time,Medium,556,Female,Married,PhD,0,2020,2020,2020,2020,5,5,5,10,4,15,15,4
2692,2772,Personal Loan,19800,0.082787564,20,Self-employed,High,356,Female,Single,High School,0,2018,2018,2018,2019,8,8,9,1,7,23,4,5
2988,353,Home Loan,26372,0.093798073,29,Self-employed,Low,308,Female,Single,Bachelor,0,2018,2018,2018,2018,7,7,7,9,2,17,24,14
2308,326,Education Loan,62516,0.095283849,54,Full-time,Low,304,Female,Divorced,Master,1,2019,2019,2019,2019,5,6,6,7,31,7,8,26
52,2037,Personal Loan,21538,0.071086837,23,Part-time,Medium,413,Male,Single,High School,1,2019,2019,2019,2020,7,8,8,1,24,17,18,24
1357,2605,Car Loan,64918,0.070757848,14,Self-employed,High,504,Male,Divorced,Bachelor,0,2018,2018,2018,2018,7,7,7,12,17,21,21,5
722,2582,Education Loan,15973,0.064397019,29,Full-time,Medium,323,Male,Married,Bachelor,0,2021,2021,2021,2022,10,11,11,5,29,22,30,14
