loan_type,interest_rate,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,total_amount,monthly_payment,application_date_year,approval_date_year,disbursement_date_year,due_date_year,application_date_month_sin,application_date_month_cos,approval_date_month_sin,approval_date_month_cos,disbursement_date_month_sin,disbursement_date_month_cos,due_date_month_sin,due_date_month_cos,application_date_day_sin,application_date_day_cos,approval_date_day_sin,approval_date_day_cos,disbursement_date_day_sin,disbursement_date_day_cos,due_date_day_sin,due_date_day_cos
Education Loan,0.091392501,Self-employed,High,474,Female,Single,High School,0,73338.301889697,1333.4236707217638,2020,2020,2020,2021,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.587785252292473,-0.8090169943749475,-0.743144825477394,-0.6691306063588585,0.2079116908177585,0.9781476007338058
Car Loan,0.07074837,Part-time,High,762,Female,Married,Bachelor,0,100424.41887393,1859.7114606283333,2018,2019,2019,2019,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,-0.8660254037844385,-0.5000000000000004
Personal Loan,0.059780063,Part-time,High,694,Female,Divorced,High School,0,99004.65348546,2357.253654415714,2020,2020,2020,2020,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734,-0.5877852522924734,0.8090169943749473,-0.5877852522924734,0.8090169943749473,-0.9945218953682733,-0.10452846326765423
Education Loan,0.0709148,Self-employed,Low,390,Female,Divorced,High School,0,36254.749639199996,3021.2291365999995,2021,2021,2021,2022,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.5877852522924731,0.8090169943749475,0.9945218953682734,-0.10452846326765333,-0.587785252292473,-0.8090169943749475,-0.743144825477394,0.6691306063588585
Personal Loan,0.079519364,Full-time,High,768,Female,Single,Bachelor,0,83382.07567536,2689.744376624516,2021,2021,2021,2022,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.9510565162951535,0.30901699437494745,-0.4067366430758002,-0.9135454576426009,-0.9510565162951536,0.30901699437494723,-0.743144825477394,-0.6691306063588585
Personal Loan,0.062285413,Part-time,High,733,Female,Divorced,High School,0,96734.89656401899,4205.865068000826,2022,2022,2022,2022,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,0.40673664307580015,0.9135454576426009,0.9510565162951536,-0.30901699437494734,0.5877852522924731,0.8090169943749475
Home Loan,0.062724783,Full-time,High,548,Male,Single,PhD,0,18408.518691126,657.4470961116428,2020,2020,2020,2021,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.9945218953682733,-0.10452846326765423,-1.133107779529596e-15,1.0,0.8660254037844386,0.5000000000000001,0.20791169081775931,-0.9781476007338057
Personal Loan,0.111669445,Part-time,Medium,540,Female,Divorced,Bachelor,0,8857.78213776,340.6839283753846,2018,2018,2018,2018,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,-0.9510565162951535,-0.30901699437494756,0.9510565162951536,-0.30901699437494734,0.40673664307580004,-0.913545457642601,-0.9945218953682734,0.10452846326765299
Car Loan,0.067091519,Full-time,High,795,Male,Married,PhD,0,30431.315938842003,676.2514653076,2021,2021,2021,2021,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.9945218953682734,-0.10452846326765333,-1.133107779529596e-15,1.0,0.7431448254773941,0.6691306063588582,0.9510565162951536,-0.30901699437494734
Education Loan,0.075154364,Full-time,Medium,639,Male,Married,High School,0,56902.5447147,2107.5016561,2021,2021,2021,2021,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.40673664307580015,0.9135454576426009,-0.743144825477394,0.6691306063588585,0.20791169081775931,0.9781476007338057,-0.9510565162951536,0.30901699437494723
Personal Loan,0.074491445,Self-employed,Low,770,Male,Single,Master,0,65380.655445360004,4358.710363024,2020,2020,2020,2020,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,-0.40673664307580015,0.913545457642601,0.20791169081775931,0.9781476007338057,0.9945218953682734,-0.10452846326765333
Personal Loan,0.073679648,Full-time,High,762,Female,Divorced,Bachelor,0,101378.979723456,5335.735774918737,2022,2023,2023,2023,-2.4492935982947064e-16,1.0,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,-0.8660254037844386,0.5000000000000001
Home Loan,0.089320201,Part-time,Low,574,Female,Divorced,Master,0,2941.1645427000003,65.35921206,2018,2018,2018,2018,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.5000000000000004,0.8660254037844384,0.9510565162951536,-0.30901699437494734,-0.5877852522924734,0.8090169943749473,0.40673664307580015,0.9135454576426009,-0.9945218953682733,-0.10452846326765423
Home Loan,0.094222144,Self-employed,Low,314,Male,Single,Master,0,103712.563252608,1819.5186535545263,2021,2021,2021,2022,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.20791169081775931,0.9781476007338057,0.7431448254773941,0.6691306063588582,-0.40673664307580015,0.913545457642601
Car Loan,0.075410684,Part-time,High,340,Male,Married,Master,0,26023.863142116,722.885087281,2020,2020,2020,2020,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.40673664307580004,-0.913545457642601,0.2079116908177585,0.9781476007338058,0.9510565162951535,0.30901699437494745,-0.743144825477394,-0.6691306063588585
Personal Loan,0.061452826,Self-employed,Low,507,Male,Married,Master,0,48390.572884514004,1861.1758801736155,2020,2020,2020,2020,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.743144825477394,-0.6691306063588585,0.9945218953682733,0.10452846326765346,0.9945218953682733,0.10452846326765346,-0.5877852522924734,0.8090169943749473
Personal Loan,0.099116603,Self-employed,High,359,Female,Married,PhD,0,36397.246308345,933.262725855,2018,2018,2018,2018,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.9945218953682734,0.10452846326765299,-0.9945218953682733,-0.10452846326765423,-0.5877852522924734,0.8090169943749473,-0.20791169081775898,0.9781476007338057
Personal Loan,0.078569884,Full-time,Low,664,Male,Single,Bachelor,0,67878.717079656,3393.9358539828,2021,2021,2021,2021,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,-0.743144825477394,0.6691306063588585,-0.20791169081775907,-0.9781476007338057,-0.4067366430758002,-0.9135454576426009,0.7431448254773945,-0.6691306063588579
Personal Loan,0.105954827,Full-time,Medium,539,Female,Married,PhD,0,61176.997210331996,4705.92286233323,2022,2022,2022,2022,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.40673664307580015,0.9135454576426009,0.7431448254773945,-0.6691306063588579,0.40673664307580004,-0.913545457642601,0.9510565162951535,0.30901699437494745
Education Loan,0.046316212,Part-time,Medium,459,Male,Single,High School,0,6821.98170224,243.6422036514286,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,-0.4067366430758002,-0.9135454576426009,-0.743144825477394,-0.6691306063588585,-0.587785252292473,-0.8090169943749475
Personal Loan,0.082931048,Part-time,Medium,696,Female,Married,Bachelor,1,40561.18240284,1931.4848763257144,2020,2020,2020,2021,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,0.9510565162951536,-0.30901699437494734,-0.587785252292473,-0.8090169943749475,-1.133107779529596e-15,1.0
Personal Loan,0.108779095,Full-time,High,799,Female,Married,Bachelor,0,96979.36354417501,4848.968177208751,2021,2021,2021,2021,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,0.9510565162951535,0.30901699437494745,0.2079116908177585,0.9781476007338058,0.2079116908177585,0.9781476007338058,0.20791169081775931,-0.9781476007338057
Education Loan,0.074701038,Part-time,Low,508,Male,Single,PhD,0,45787.637723989996,1090.1818505711904,2021,2021,2021,2021,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.5877852522924732,-0.8090169943749473,-0.5877852522924734,0.8090169943749473,0.9510565162951536,-0.30901699437494734,0.7431448254773945,-0.6691306063588579
Home Loan,0.076617599,Part-time,Medium,432,Female,Divorced,High School,0,17177.433792044998,1321.3410609265384,2019,2019,2019,2020,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,0.9945218953682733,0.10452846326765346,5.66553889764798e-16,-1.0,-0.743144825477394,-0.6691306063588585,0.7431448254773941,0.6691306063588582
Car Loan,0.084432675,Full-time,High,680,Male,Divorced,Master,0,48852.607576074995,1395.788787887857,2022,2022,2022,2022,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.7431448254773945,-0.6691306063588579,-0.5877852522924734,0.8090169943749473,0.9510565162951536,-0.30901699437494734,0.5877852522924731,0.8090169943749475
Personal Loan,0.071618063,Self-employed,Medium,732,Male,Divorced,High School,0,15985.326645771001,532.8442215257,2018,2018,2018,2018,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.9945218953682733,-0.10452846326765423,0.20791169081775931,-0.9781476007338057,-0.9510565162951535,-0.30901699437494756,-0.9510565162951535,-0.30901699437494756
Education Loan,0.075318921,Full-time,Medium,688,Male,Married,PhD,0,76662.711834853,2737.953994101893,2018,2018,2018,2018,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,-0.8660254037844386,0.5000000000000001,-0.8660254037844385,-0.5000000000000004,0.20791169081775931,0.9781476007338057,0.9510565162951535,0.30901699437494745
Personal Loan,0.074932774,Part-time,High,731,Male,Married,PhD,0,85544.22508769401,1584.152316438778,2020,2020,2020,2020,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.20791169081775931,0.9781476007338057,0.9510565162951536,-0.30901699437494734,-0.9945218953682733,-0.10452846326765423,-0.8660254037844385,-0.5000000000000004
Home Loan,0.070588689,Self-employed,Medium,573,Male,Divorced,PhD,0,70578.559322325,3360.8837772535717,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0.20791169081775931,-0.9781476007338057,-0.587785252292473,-0.8090169943749475,-0.8660254037844386,0.5000000000000001,0.20791169081775931,-0.9781476007338057
Education Loan,0.098432848,Full-time,High,650,Female,Married,Master,0,78284.21064411201,2007.2874524131284,2019,2019,2019,2020,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,0.49999999999999994,0.8660254037844387,-0.20791169081775898,0.9781476007338057,-0.4067366430758002,-0.9135454576426009,-0.743144825477394,0.6691306063588585,-0.8660254037844385,-0.5000000000000004
Education Loan,0.08691617,Self-employed,Medium,433,Male,Married,Bachelor,0,34731.31929618,708.8024346159184,2018,2018,2018,2019,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.2246467991473532e-16,-1.0,-0.4067366430758002,-0.9135454576426009,5.66553889764798e-16,-1.0,-0.743144825477394,0.6691306063588585,0.20791169081775931,-0.9781476007338057
Education Loan,0.083759423,Part-time,High,365,Female,Divorced,High School,0,105851.86660383301,1794.0994339632714,2021,2021,2021,2021,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.2079116908177585,0.9781476007338058,0.8660254037844387,-0.4999999999999998,-1.133107779529596e-15,1.0
Personal Loan,0.092128565,Self-employed,Medium,504,Male,Single,High School,0,80399.228569605,2061.518681271923,2019,2019,2019,2020,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,0.8660254037844387,-0.4999999999999998,0.9945218953682733,0.10452846326765346,-0.20791169081775907,-0.9781476007338057,-0.9945218953682733,-0.10452846326765423,-0.4067366430758002,-0.9135454576426009
Home Loan,0.076034663,Part-time,Low,597,Male,Divorced,Master,1,45686.279721654,3807.1899768045,2018,2018,2018,2018,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.4999999999999997,-0.8660254037844388,0.9510565162951535,0.30901699437494745,0.9510565162951536,-0.30901699437494734,5.66553889764798e-16,-1.0,0.9510565162951536,-0.30901699437494734
Car Loan,0.068386943,Full-time,Low,416,Female,Divorced,PhD,1,96194.355186891,6871.025370492214,2020,2020,2020,2020,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-1.133107779529596e-15,1.0,-0.9945218953682734,0.10452846326765299,-1.133107779529596e-15,1.0,-0.9945218953682734,0.10452846326765299
Education Loan,0.070960635,Self-employed,High,566,Male,Single,High School,0,23682.152521755,910.8520200675,2022,2022,2022,2022,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,-0.9945218953682734,0.10452846326765299,0.5877852522924731,0.8090169943749475,5.66553889764798e-16,-1.0,0.20791169081775931,-0.9781476007338057
Personal Loan,0.080026746,Self-employed,High,448,Male,Married,Bachelor,0,98526.519930596,4691.739044314095,2019,2019,2019,2020,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,0.8660254037844387,0.9510565162951535,0.30901699437494745,-0.743144825477394,-0.6691306063588585,-0.743144825477394,0.6691306063588585,-0.9510565162951536,0.30901699437494723
Car Loan,0.064111824,Self-employed,Low,493,Female,Divorced,High School,0,47820.121258736,1494.3787893355,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,0.5877852522924732,-0.8090169943749473,-0.743144825477394,0.6691306063588585,-0.8660254037844385,-0.5000000000000004
Education Loan,0.072496085,Part-time,High,478,Female,Divorced,PhD,0,32544.893699325003,678.0186187359376,2021,2021,2021,2021,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585,-0.20791169081775907,-0.9781476007338057,-0.20791169081775898,0.9781476007338057,0.20791169081775931,0.9781476007338057
Personal Loan,0.07225825,Full-time,Medium,447,Male,Married,High School,0,50731.754582249996,1951.2213300865383,2019,2019,2019,2020,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,0.20791169081775931,-0.9781476007338057,-0.587785252292473,-0.8090169943749475,-0.9945218953682733,-0.10452846326765423,-0.8660254037844385,-0.5000000000000004
Car Loan,0.111868343,Full-time,Medium,764,Male,Married,PhD,0,103809.587844195,3053.2231718880885,2020,2020,2020,2021,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.40673664307580004,-0.913545457642601,-0.9510565162951536,0.30901699437494723,-1.133107779529596e-15,1.0,0.8660254037844387,-0.4999999999999998
Car Loan,0.038392776,Part-time,Medium,304,Male,Single,Bachelor,0,72859.867520816,2914.39470083264,2021,2021,2021,2021,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,0.8660254037844386,0.5000000000000001,-0.20791169081775907,-0.9781476007338057,0.9945218953682733,0.10452846326765346
Education Loan,0.077305704,Self-employed,Medium,825,Male,Married,Master,0,52638.234003144,2024.5474616593847,2022,2022,2022,2022,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.4999999999999997,-0.8660254037844388,-0.587785252292473,-0.8090169943749475,0.7431448254773941,0.6691306063588582,0.8660254037844386,0.5000000000000001,-0.4067366430758002,-0.9135454576426009
Personal Loan,0.105885407,Part-time,Medium,579,Male,Divorced,PhD,0,108825.75936124199,5182.179017201999,2022,2022,2022,2023,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,1.0,6.123233995736766e-17,-0.5877852522924734,0.8090169943749473,-0.743144825477394,0.6691306063588585,-0.20791169081775898,0.9781476007338057,-0.9945218953682733,-0.10452846326765423
Car Loan,0.081827667,Part-time,Medium,798,Male,Married,PhD,0,54413.767994766,2720.6883997383,2018,2018,2018,2019,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,0.7431448254773941,0.6691306063588582,-0.587785252292473,-0.8090169943749475,-0.9945218953682734,0.10452846326765299,0.5877852522924732,-0.8090169943749473
Home Loan,0.091301262,Full-time,Medium,735,Male,Married,High School,0,52623.638154902,956.7934209982182,2020,2020,2020,2020,0.49999999999999994,0.8660254037844387,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,0.40673664307580004,-0.913545457642601,-0.9510565162951536,0.30901699437494723,0.5877852522924731,0.8090169943749475,0.8660254037844386,0.5000000000000001
Home Loan,0.081497395,Part-time,High,515,Male,Single,Master,0,49686.15332109,993.7230664218,2018,2018,2018,2019,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0.49999999999999994,0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.9945218953682734,-0.10452846326765333,-0.9510565162951535,-0.30901699437494756,0.7431448254773941,0.6691306063588582
Car Loan,0.069989999,Self-employed,Low,814,Male,Single,PhD,0,4764.665465546999,297.79159159668745,2018,2018,2018,2018,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,0.9510565162951535,0.30901699437494745,0.7431448254773945,-0.6691306063588579,-0.8660254037844385,-0.5000000000000004,0.9510565162951536,-0.30901699437494734
Education Loan,0.046371261,Part-time,Medium,436,Female,Divorced,High School,0,58528.776484035,1625.79934677875,2021,2021,2021,2021,0.8660254037844387,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,-0.9510565162951535,-0.30901699437494756,-0.587785252292473,-0.8090169943749475,0.2079116908177585,0.9781476007338058,0.40673664307580015,0.9135454576426009
Education Loan,0.083081835,Part-time,Medium,579,Female,Divorced,Bachelor,0,48056.34101895,906.7234154518868,2020,2020,2020,2020,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,-1.133107779529596e-15,1.0,-0.20791169081775907,-0.9781476007338057,-0.587785252292473,-0.8090169943749475,0.40673664307580004,-0.913545457642601
Education Loan,0.068365901,Part-time,High,431,Male,Married,Master,0,9965.717124527999,269.3437060683243,2022,2022,2022,2023,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.49999999999999994,0.8660254037844387,5.66553889764798e-16,-1.0,0.9510565162951535,0.30901699437494745,0.9945218953682733,0.10452846326765346,0.9945218953682733,0.10452846326765346
Car Loan,0.067994969,Self-employed,High,692,Female,Divorced,High School,0,17658.228817445997,929.3804640761051,2021,2021,2021,2021,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,-1.0,-1.8369701987210297e-16,0.5877852522924731,0.8090169943749475,-0.4067366430758002,-0.9135454576426009,-0.40673664307580015,0.913545457642601,5.66553889764798e-16,-1.0
Education Loan,0.072515191,Part-time,Low,780,Female,Divorced,Master,0,92536.61067948,2804.13971756,2021,2021,2021,2021,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,-0.5877852522924734,0.8090169943749473,0.7431448254773945,-0.6691306063588579,0.7431448254773945,-0.6691306063588579,-0.5877852522924734,0.8090169943749473
Education Loan,0.106172921,Full-time,Low,812,Male,Married,PhD,0,95047.908236925,2640.2196732479165,2022,2022,2022,2022,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210297e-16,0.8660254037844386,0.5000000000000001,5.66553889764798e-16,-1.0,-0.587785252292473,-0.8090169943749475,0.9945218953682734,-0.10452846326765333
Home Loan,0.116072563,Part-time,High,718,Female,Married,High School,0,41651.828051159995,705.9631873077965,2022,2022,2022,2022,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,0.9510565162951536,-0.30901699437494734,0.40673664307580015,0.9135454576426009
Personal Loan,0.083258119,Part-time,Medium,501,Female,Married,Bachelor,0,54347.05983023,2362.9156447926084,2018,2018,2018,2018,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,0.40673664307580004,-0.913545457642601,0.5877852522924731,0.8090169943749475,-0.20791169081775907,-0.9781476007338057,-0.9945218953682733,-0.10452846326765423
Home Loan,0.073028492,Full-time,Medium,761,Female,Single,Bachelor,0,87130.986578892,4356.5493289446,2020,2020,2020,2020,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.9510565162951535,0.30901699437494745,-0.4067366430758002,-0.9135454576426009,-0.743144825477394,-0.6691306063588585,-1.133107779529596e-15,1.0
Car Loan,0.062341604,Full-time,Medium,501,Female,Single,High School,0,10240.97306256,487.6653839314286,2020,2020,2020,2020,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.9510565162951536,-0.30901699437494734,-1.133107779529596e-15,1.0,0.8660254037844387,-0.4999999999999998,-0.9510565162951535,-0.30901699437494756
Home Loan,0.087028102,Full-time,Medium,451,Female,Married,High School,1,100068.54598581401,1696.077050607017,2018,2018,2018,2018,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,-0.8660254037844385,-0.5000000000000004,-0.9510565162951535,-0.30901699437494756,0.7431448254773945,-0.6691306063588579,-0.8660254037844385,-0.5000000000000004,-0.743144825477394,0.6691306063588585
Personal Loan,0.106743584,Full-time,Medium,521,Male,Single,Master,1,34363.281539616,1636.3467399817143,2022,2022,2022,2022,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.40673664307580015,0.913545457642601,0.8660254037844387,-0.4999999999999998,0.5877852522924731,0.8090169943749475
Home Loan,0.076289894,Full-time,High,378,Male,Single,High School,0,7122.8865184920005,356.1443259246,2020,2020,2020,2021,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.49999999999999994,0.8660254037844387,0.5877852522924731,0.8090169943749475,-0.587785252292473,-0.8090169943749475,0.40673664307580015,0.9135454576426009,-0.5877852522924734,0.8090169943749473
Education Loan,0.044315059,Full-time,Low,499,Female,Single,Master,0,59581.30706112701,1610.3055962466758,2018,2018,2018,2018,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.7431448254773941,0.6691306063588582,0.20791169081775931,-0.9781476007338057,-0.9510565162951536,0.30901699437494723,-0.743144825477394,0.6691306063588585
Personal Loan,0.090050745,Self-employed,Low,398,Female,Divorced,PhD,0,3182.9481754000003,69.19452555217391,2018,2018,2018,2019,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998,-0.20791169081775907,-0.9781476007338057,-0.20791169081775907,-0.9781476007338057,-0.743144825477394,0.6691306063588585,-0.20791169081775898,0.9781476007338057
Car Loan,0.094780996,Part-time,High,512,Female,Married,High School,1,49196.173617251996,1294.636147822421,2018,2018,2018,2019,-0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,0.49999999999999994,-0.8660254037844387,-0.40673664307580015,0.913545457642601,-0.743144825477394,-0.6691306063588585,-0.9510565162951536,0.30901699437494723,0.9510565162951535,0.30901699437494745
Home Loan,0.056212315,Self-employed,Medium,442,Male,Married,PhD,0,74699.55976606,1778.5609468109524,2018,2018,2018,2018,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,-0.5000000000000004,0.8660254037844384,0.20791169081775931,-0.9781476007338057,-0.4067366430758002,-0.9135454576426009,-0.743144825477394,0.6691306063588585,-0.5877852522924734,0.8090169943749473
